,scheme_code,scheme_name,nav_start,date_start,nav_end,date_end,nav_growth_abs,nav_growth_pct
3465,120444,,2430.329,2025-05-20,2509.1116,2026-05-19,78.7826,3.24
3466,122612,,22.6707,2025-05-20,23.4048,2026-05-19,0.7341,3.24
3467,122711,,22.6707,2025-05-20,23.4047,2026-05-19,0.734,3.24
3468,122712,INF579M01241,21.8773,2025-05-20,22.5857,2026-05-19,0.7084,3.24
3469,122720,INF579M01258,21.8772,2025-05-20,22.5855,2026-05-19,0.7083,3.24
3470,133051,,22.25,2025-05-20,22.97,2026-05-19,0.72,3.24
3471,140609,,16.4036,2025-05-20,16.9345,2026-05-19,0.5309,3.24
3472,140612,INF194KA1V22,12.7381,2025-05-20,13.1504,2026-05-19,0.4123,3.24
3473,150387,,15.6471,2025-05-20,16.1543,2026-05-19,0.5072,3.24
3474,152482,,11.7661,2025-05-20,12.147,2026-05-19,0.3809,3.24
3475,152483,INF109KC14U6,11.7657,2025-05-20,12.1469,2026-05-19,0.3812,3.24
3476,154119,INF174V01CY6,10.0186,2026-02-02,10.3431,2026-05-19,0.3245,3.24
3477,154120,,10.0186,2026-02-02,10.3431,2026-05-19,0.3245,3.24
3478,132757,,43.2659,2025-05-20,44.6597,2026-05-19,1.3938,3.22
3479,149379,,19.435,2025-05-20,20.0605,2026-05-19,0.6255,3.22
3480,152510,INF0R8701137,10.88,2025-05-20,11.23,2026-05-19,0.35,3.22
3481,153236,,10.3357,2025-05-20,10.6682,2025-11-14,0.3325,3.22
3482,153237,INF109KC17Z8,10.3357,2025-05-20,10.6682,2025-11-14,0.3325,3.22
3483,103176,,550.9877,2025-05-20,568.6838,2026-05-19,17.6961,3.21
3484,108273,,367.0476,2025-05-20,378.8356,2026-05-19,11.788,3.21
3485,119256,,36.677,2025-05-20,37.8553,2026-05-19,1.1783,3.21
3486,147849,,1515.5242,2025-05-20,1564.1959,2026-05-19,48.6717,3.21
3487,152889,,9.5774,2025-05-20,9.885,2026-05-19,0.3076,3.21
3488,149339,INF754K01NT5,16.3538,2025-05-20,16.8765,2026-05-19,0.5227,3.2
3489,149343,,16.3538,2025-05-20,16.8764,2026-05-19,0.5226,3.2
3490,151775,INF00XX01CR0,14.434,2025-05-20,14.8966,2026-05-19,0.4626,3.2
3491,118624,,71.21,2025-05-20,73.48,2026-05-19,2.27,3.19
3492,119588,INF903J01NJ1,38.5938,2025-05-20,39.8241,2026-05-19,1.2303,3.19
3493,120621,,206.63,2025-05-20,213.22,2026-05-19,6.59,3.19
3494,148474,,27.9168,2025-05-20,28.8079,2026-05-19,0.8911,3.19
3495,150503,,12.0566,2025-05-20,12.4413,2026-05-19,0.3847,3.19
3496,122786,,3570.9565,2025-05-20,3683.9299,2025-12-01,112.9734,3.16
3497,153391,,10.3934,2025-05-20,10.722,2026-05-19,0.3286,3.16
3498,153979,,10.0048,2025-11-14,10.3205,2026-05-19,0.3157,3.16
3499,153981,INF0S5R01083,10.0048,2025-11-14,10.3205,2026-05-19,0.3157,3.16
3500,142642,,15.7304,2025-05-20,16.2255,2026-05-19,0.4951,3.15
3501,142643,INF769K01DW8,15.7338,2025-05-20,16.229,2026-05-19,0.4952,3.15
3502,147840,,28.4716,2025-05-20,29.3698,2026-05-19,0.8982,3.15
3503,153273,,11.1068,2025-05-20,11.4565,2026-05-19,0.3497,3.15
3504,147895,INF846K01U17,13.478,2025-05-20,13.9011,2026-05-18,0.4231,3.14
3505,149055,INF846K015A3,1299.1194,2025-05-20,1339.8635,2026-05-19,40.7441,3.14
3506,152177,,13.167,2025-05-20,13.5799,2026-05-19,0.4129,3.14
3507,152977,INF769K01MK4,9.9528,2025-05-20,10.2654,2026-05-19,0.3126,3.14
3508,153234,,10.3293,2025-05-20,10.6539,2025-11-14,0.3246,3.14
3509,153235,INF109K1A013,10.3293,2025-05-20,10.6539,2025-11-14,0.3246,3.14
3510,152976,,9.9528,2025-05-20,10.2646,2026-05-19,0.3118,3.13
3511,134815,,31.378,2025-05-20,32.358,2026-05-19,0.98,3.12
3512,143241,,15.6362,2025-05-20,16.1239,2026-05-19,0.4877,3.12
3513,143242,INF582M01DV3,15.6362,2025-05-20,16.1239,2026-05-19,0.4877,3.12
3514,149928,,62.3047,2025-05-20,64.2467,2026-05-19,1.942,3.12
3515,150156,,91.895,2025-05-20,94.7615,2026-05-19,2.8665,3.12
3516,150626,,15.444,2025-05-20,15.926,2026-05-19,0.482,3.12
3517,152512,,10.88,2025-05-20,11.22,2026-05-19,0.34,3.12
3518,118736,,196.3507,2025-05-20,202.4509,2026-05-19,6.1002,3.11
3519,129198,INF336L01IO0,18.3379,2025-05-20,18.908,2026-05-18,0.5701,3.11
3520,152178,INF194KB1HC8,13.162,2025-05-20,13.5716,2026-05-19,0.4096,3.11
3521,128628,,23.0262,2025-05-20,23.74,2026-05-19,0.7138,3.1
3522,129065,,39.0055,2025-05-20,40.2157,2026-05-18,1.2102,3.1
3523,150733,,12.7187,2025-05-20,13.113,2026-05-19,0.3943,3.1
3524,150735,INF109KC10L3,12.718,2025-05-20,13.1122,2026-05-19,0.3942,3.1
3525,151579,,17.72,2025-05-20,18.27,2026-05-18,0.55,3.1
3526,112327,,33.034,2025-05-20,34.0541,2026-05-19,1.0201,3.09
3527,148959,,15.0247,2025-05-20,15.4891,2026-05-19,0.4644,3.09
3528,149406,,14.9951,2025-05-20,15.4583,2026-05-19,0.4632,3.09
3529,105805,INF209K01EP7,36.1426,2025-05-20,37.255,2026-05-19,1.1124,3.08
3530,118994,,65.7185,2025-05-20,67.7446,2026-05-19,2.0261,3.08
3531,119566,,92.09,2025-05-20,94.9259,2026-05-19,2.8359,3.08
3532,150473,,13.837,2025-05-20,14.263,2026-05-19,0.426,3.08
3533,119695,INF200K01RR4,46.8892,2025-05-20,48.3283,2026-05-19,1.4391,3.07
3534,119700,,52.9813,2025-05-20,54.6073,2026-05-19,1.626,3.07
3535,113065,INF846K01784,18.9394,2025-05-20,19.5195,2026-05-19,0.5801,3.06
3536,146388,,86.9872,2025-05-20,89.6478,2026-05-19,2.6606,3.06
3537,148419,,13.2756,2025-05-20,13.6824,2026-05-19,0.4068,3.06
3538,153920,,1000.7049,2025-10-07,1031.2982,2026-05-19,30.5933,3.06
3539,148417,INF769K01FZ6,13.2711,2025-05-20,13.6757,2026-05-19,0.4046,3.05
3540,151059,INF917K01GC8,17.5543,2025-05-20,18.089,2026-05-19,0.5347,3.05
3541,140283,,24.6918,2025-05-20,25.4432,2026-05-19,0.7514,3.04
3542,148512,,12.9436,2025-05-20,13.3371,2025-12-15,0.3935,3.04
3543,111717,INF761K01405,26.5397,2025-05-20,27.3442,2026-05-19,0.8045,3.03
3544,125711,,34.975,2025-05-20,36.0337,2026-05-19,1.0587,3.03
3545,148800,,62.2329,2025-05-20,64.1189,2026-05-19,1.886,3.03
3546,149011,,1282.8447,2025-05-20,1321.6685,2026-05-19,38.8238,3.03
3547,149013,INF205KA1445,1282.7663,2025-05-20,1321.592,2026-05-19,38.8257,3.03
3548,111715,,35.0412,2025-05-20,36.0995,2026-05-19,1.0583,3.02
3549,120365,INF109K015O6,17.2021,2025-05-20,17.7224,2026-05-19,0.5203,3.02
3550,144916,,872.7902,2025-05-20,899.1538,2026-05-19,26.3636,3.02
3551,152170,,12.942,2025-05-20,13.333,2026-05-19,0.391,3.02
3552,152171,INF174KA1PO1,12.94,2025-05-20,13.331,2026-05-19,0.391,3.02
3553,153133,,9.7114,2025-05-20,10.0044,2026-05-19,0.293,3.02
3554,153134,,9.7114,2025-05-20,10.0044,2026-05-19,0.293,3.02
3555,153136,INF277KA1CY4,9.7114,2025-05-20,10.0044,2026-05-19,0.293,3.02
3556,138376,,55.1568,2025-05-20,56.8164,2026-05-19,1.6596,3.01
3557,152918,,9.02,2025-05-20,9.291,2026-05-19,0.271,3.0
3558,147576,INF846K01Q88,1253.4759,2025-05-20,1290.9153,2026-05-19,37.4394,2.99
3559,151078,,141.3714,2025-05-20,145.6004,2026-05-19,4.229,2.99
3560,152919,INF174KA1TR6,9.02,2025-05-20,9.29,2026-05-19,0.27,2.99
3561,120762,,33.8433,2025-05-20,34.8505,2026-05-19,1.0072,2.98
3562,120763,INF789F01XC6,26.0438,2025-05-20,26.8189,2026-05-19,0.7751,2.98
3563,133180,INF789FA1S99,16.9842,2025-05-20,17.4897,2026-05-19,0.5055,2.98
3564,133873,INF789FA1P19,1252.9285,2025-05-20,1290.2896,2026-05-19,37.3611,2.98
3565,134788,INF789FA1S57,16.6591,2025-05-20,17.1549,2026-05-19,0.4958,2.98
3566,146938,,14.3769,2025-05-20,14.806,2026-05-19,0.4291,2.98
3567,149240,,12.5585,2025-05-20,12.9325,2026-05-19,0.374,2.98
3568,154011,,1001.9576,2025-12-01,1031.7913,2026-05-19,29.8337,2.98
3569,116109,INF205K01RL6,3343.4387,2025-05-20,3442.7463,2026-05-19,99.3076,2.97
3570,149303,,17.502,2025-05-20,18.021,2026-05-19,0.519,2.97
3571,129210,INF903J01F84,56.0366,2025-05-20,57.6932,2026-05-19,1.6566,2.96
3572,151380,INF00XX01CQ2,17.7799,2025-05-20,18.3066,2026-05-19,0.5267,2.96
3573,154112,,10.048,2026-01-29,10.3457,2026-05-19,0.2977,2.96
3574,100833,INF174K01NL3,1222.81,2025-05-20,1258.8831,2026-05-19,36.0731,2.95
3575,152132,,12.894,2025-05-20,13.274,2026-05-19,0.38,2.95
3576,106171,INF205K01RO0,1824.5,2025-05-20,1878.209,2026-05-19,53.709,2.94
3577,106177,,3183.1925,2025-05-20,3276.8994,2026-05-19,93.7069,2.94
3578,147854,,15.1037,2025-05-20,15.5479,2026-05-18,0.4442,2.94
3579,147855,INF754K01LA9,15.1037,2025-05-20,15.5479,2026-05-18,0.4442,2.94
3580,147856,INF754K01KX3,15.1037,2025-05-20,15.5479,2026-05-18,0.4442,2.94
3581,147857,,15.1037,2025-05-20,15.5479,2026-05-18,0.4442,2.94
3582,152584,,11.24,2025-05-20,11.57,2026-05-19,0.33,2.94
3583,120679,,130.7966,2025-05-20,134.6328,2026-05-18,3.8362,2.93
3584,120680,INF109K01X08,102.5704,2025-05-20,105.5786,2026-05-18,3.0082,2.93
3585,100078,,81.9549,2025-05-20,84.3476,2026-05-19,2.3927,2.92
3586,119128,,72.708,2025-05-20,74.832,2026-05-19,2.124,2.92
3587,126394,,27.207,2025-05-20,28.002,2026-05-19,0.795,2.92
3588,148757,,12.7864,2025-05-20,13.16,2026-05-19,0.3736,2.92
3589,148758,INF769K01HB3,12.7864,2025-05-20,13.16,2026-05-19,0.3736,2.92
3590,150732,,12.6553,2025-05-20,13.0251,2026-05-19,0.3698,2.92
3591,150734,INF109KC17K0,12.6554,2025-05-20,13.0252,2026-05-19,0.3698,2.92
3592,112117,,49.76,2025-05-20,51.21,2026-05-19,1.45,2.91
3593,119533,,114.9979,2025-05-20,118.3394,2026-05-19,3.3415,2.91
3594,119544,,64.66,2025-05-20,66.54,2026-05-19,1.88,2.91
3595,126687,,21.7424,2025-05-20,22.3742,2026-05-19,0.6318,2.91
3596,129312,,57.03,2025-05-20,58.69,2026-05-19,1.66,2.91
3597,153798,,9.8612,2025-08-26,10.1485,2026-05-19,0.2873,2.91
3598,153799,INF666M01LY1,9.8612,2025-08-26,10.1485,2026-05-19,0.2873,2.91
3599,153960,,10.0686,2025-12-17,10.3611,2026-05-18,0.2925,2.91
3600,153961,INF846KA1382,10.0686,2025-12-17,10.3611,2026-05-18,0.2925,2.91
3601,154076,,10.0071,2025-12-19,10.2986,2026-05-19,0.2915,2.91
3602,108728,,45.8546,2025-05-20,47.1859,2026-05-19,1.3313,2.9
3603,131385,INF194KA1TB6,14.4448,2025-05-20,14.8642,2026-05-19,0.4194,2.9
3604,147579,,85.316,2025-05-20,87.7922,2026-05-19,2.4762,2.9
3605,150718,INF194KB1EG6,16.732,2025-05-20,17.218,2026-05-19,0.486,2.9
3606,114361,INF205K01TE7,1101.0397,2025-05-20,1132.9051,2026-05-19,31.8654,2.89
3607,138318,,43.2141,2025-05-20,44.4648,2026-05-19,1.2507,2.89
3608,146006,,22.2536,2025-05-20,22.8977,2026-05-19,0.6441,2.89
3609,146008,INF277K015S3,22.2536,2025-05-20,22.8977,2026-05-19,0.6441,2.89
3610,146010,,22.2536,2025-05-20,22.8977,2026-05-19,0.6441,2.89
3611,149241,,12.5252,2025-05-20,12.8878,2026-05-19,0.3626,2.89
3612,134545,,20.7938,2025-05-20,21.3937,2026-05-19,0.5999,2.88
3613,134548,INF204KA1T80,20.7938,2025-05-20,21.3937,2026-05-19,0.5999,2.88
3614,154010,,1001.9357,2025-12-01,1030.8102,2026-05-19,28.8745,2.88
3615,154027,,9.9855,2025-12-10,10.2726,2026-05-19,0.2871,2.88
3616,120681,INF789F01UC2,216.2703,2025-05-20,222.4733,2026-05-19,6.203,2.87
3617,120682,,416.9203,2025-05-20,428.8784,2026-05-19,11.9581,2.87
3618,118232,,2271.0229,2025-05-20,2335.9701,2026-05-19,64.9472,2.86
3619,136567,,24.236,2025-05-20,24.93,2026-05-19,0.694,2.86
3620,152368,,62.5094,2025-05-20,64.2988,2026-05-19,1.7894,2.86
3621,153370,INF090I01YC1,10.2234,2025-05-20,10.5153,2026-05-19,0.2919,2.86
3622,120242,,167.2841,2025-05-20,172.0493,2026-05-19,4.7652,2.85
3623,120243,INF109K01W41,131.7278,2025-05-20,135.48,2026-05-19,3.7522,2.85
3624,148651,,24.91,2025-05-20,25.62,2026-05-18,0.71,2.85
3625,152585,INF0GCD01768,11.24,2025-05-20,11.56,2026-05-19,0.32,2.85
3626,148567,,28.4724,2025-05-20,29.2804,2026-05-19,0.808,2.84
3627,149047,INF846K013B6,1282.2894,2025-05-20,1318.6966,2026-05-19,36.4072,2.84
3628,150741,,17.3142,2025-05-20,17.8051,2026-05-19,0.4909,2.84
3629,150742,,17.3142,2025-05-20,17.8051,2026-05-19,0.4909,2.84
3630,150743,INF277KA1653,17.3142,2025-05-20,17.8051,2026-05-19,0.4909,2.84
3631,152468,,11.314,2025-05-20,11.6352,2026-05-19,0.3212,2.84
3632,143239,,15.2924,2025-05-20,15.7248,2026-05-19,0.4324,2.83
3633,143240,INF582M01DZ4,15.2924,2025-05-20,15.7248,2026-05-19,0.4324,2.83
3634,153575,,9.9767,2025-06-16,10.2586,2026-05-19,0.2819,2.83
3635,153576,INF582M01LH5,9.9767,2025-06-16,10.2586,2026-05-19,0.2819,2.83
3636,118987,,33.3071,2025-05-20,34.2467,2026-05-19,0.9396,2.82
3637,132849,,20.4082,2025-05-20,20.984,2026-05-19,0.5758,2.82
3638,145897,,37.94,2025-05-20,39.01,2026-05-19,1.07,2.82
3639,152648,INF769K01LM2,9.827,2025-05-20,10.104,2026-05-19,0.277,2.82
3640,153470,,10.6238,2025-05-20,10.9232,2026-05-19,0.2994,2.82
3641,153471,INF204KC1EY6,10.6238,2025-05-20,10.9232,2026-05-19,0.2994,2.82
3642,125712,INF680P01067,27.617,2025-05-20,28.3927,2026-05-19,0.7757,2.81
3643,152647,,9.822,2025-05-20,10.098,2026-05-19,0.276,2.81
3644,149351,,12.4046,2025-05-20,12.7514,2026-05-19,0.3468,2.8
3645,149352,INF277KA1331,12.4046,2025-05-20,12.7514,2026-05-19,0.3468,2.8
3646,149353,,12.4046,2025-05-20,12.7514,2026-05-19,0.3468,2.8
3647,149354,,12.4046,2025-05-20,12.7514,2026-05-19,0.3468,2.8
3648,149359,INF277KA1356,12.4046,2025-05-20,12.7514,2026-05-19,0.3468,2.8
3649,149360,,12.4046,2025-05-20,12.7514,2026-05-19,0.3468,2.8
3650,149363,INF277KA1349,12.4046,2025-05-20,12.7514,2026-05-19,0.3468,2.8
3651,151384,,15.591,2025-05-20,16.027,2026-05-19,0.436,2.8
3652,152839,INF204KC1DC4,9.0726,2025-05-20,9.3265,2026-05-19,0.2539,2.8
3653,152842,,9.0726,2025-05-20,9.3265,2026-05-19,0.2539,2.8
3654,153200,,10.912,2025-05-20,11.218,2026-05-19,0.306,2.8
3655,153202,,10.912,2025-05-20,11.218,2026-05-19,0.306,2.8
3656,103034,,362.5762,2025-05-20,372.6781,2026-05-19,10.1019,2.79
3657,103114,INF200K01263,110.7641,2025-05-20,113.8502,2026-05-19,3.0861,2.79
3658,120451,,32.7433,2025-05-20,33.6554,2026-05-19,0.9121,2.79
3659,146943,,14.278,2025-05-20,14.677,2026-05-19,0.399,2.79
3660,151383,INF174KA1MF6,15.59,2025-05-20,16.025,2026-05-19,0.435,2.79
3661,154113,,10.0468,2026-01-29,10.3267,2026-05-19,0.2799,2.79
3662,118775,INF204K01K07,100.0886,2025-05-20,102.868,2026-05-19,2.7794,2.78
3663,119768,INF174K01LB8,60.386,2025-05-20,62.063,2026-05-19,1.677,2.78
3664,119769,,169.696,2025-05-20,174.41,2026-05-19,4.714,2.78
3665,147575,INF846K01R61,1241.2615,2025-05-20,1275.7087,2026-05-19,34.4472,2.78
3666,152165,,11.4199,2025-05-20,11.7369,2026-05-19,0.317,2.78
3667,152166,INF0QA701573,11.4199,2025-05-20,11.7369,2026-05-19,0.317,2.78
3668,154237,,60.3892,2026-03-05,62.0683,2026-05-19,1.6791,2.78
3669,146725,,16.3402,2025-05-20,16.7936,2026-05-19,0.4534,2.77
3670,146727,,16.3403,2025-05-20,16.7937,2026-05-19,0.4534,2.77
3671,153672,INF174V01CP4,10.0036,2025-07-21,10.2805,2026-05-19,0.2769,2.77
3672,153674,,10.0036,2025-07-21,10.2805,2026-05-19,0.2769,2.77
3673,149132,,15.2155,2025-05-20,15.6347,2026-05-19,0.4192,2.76
3674,149133,INF200KA1Y65,15.2157,2025-05-20,15.6349,2026-05-19,0.4192,2.76
3675,150900,,17.3742,2025-05-20,17.8544,2026-05-19,0.4802,2.76
3676,150901,INF754K01QB6,17.3744,2025-05-20,17.8544,2026-05-19,0.48,2.76
3677,118666,INF204K01E47,181.429,2025-05-20,186.4254,2026-05-19,4.9964,2.75
3678,150514,INF0GCD01511,1122.0444,2025-05-20,1152.8967,2026-05-19,30.8523,2.75
3679,103389,INF760K01266,62.38,2025-05-20,64.09,2026-05-19,1.71,2.74
3680,113179,INF204K01IB9,85.8309,2025-05-20,88.1795,2026-05-19,2.3486,2.74
3681,120728,,145.9135,2025-05-20,149.9133,2026-05-19,3.9998,2.74
3682,120729,INF789F01TT8,76.357,2025-05-20,78.4501,2026-05-19,2.0931,2.74
3683,152481,,11.6874,2025-05-20,12.006,2026-05-19,0.3186,2.73
3684,153140,,10.24,2025-05-20,10.52,2026-05-19,0.28,2.73
3685,153141,INF761K01GN7,10.24,2025-05-20,10.52,2026-05-19,0.28,2.73
3686,153707,,10.0081,2025-07-25,10.2809,2026-05-19,0.2728,2.73
3687,103178,,113.1015,2025-05-20,116.1731,2026-05-19,3.0716,2.72
3688,112096,,37.0141,2025-05-20,38.0193,2026-05-19,1.0052,2.72
3689,112097,INF109K01GL3,23.0174,2025-05-20,23.6425,2026-05-19,0.6251,2.72
3690,120822,INF966L01606,77.9513,2025-05-20,80.0703,2026-05-19,2.119,2.72
3691,120823,,673.0851,2025-05-20,691.3974,2026-05-19,18.3123,2.72
3692,131357,,23.76,2025-05-20,24.406,2026-05-19,0.646,2.72
3693,152484,INF109KC17U9,11.6874,2025-05-20,12.0055,2026-05-19,0.3181,2.72
3694,152890,,9.5486,2025-05-20,9.8084,2026-05-19,0.2598,2.72
3695,153708,INF966L01EH7,10.0081,2025-07-25,10.2804,2026-05-19,0.2723,2.72
3696,132180,,52.1345,2025-05-20,53.546,2026-05-18,1.4115,2.71
3697,132181,INF084M01127,47.7215,2025-05-20,49.0135,2026-05-18,1.292,2.71
3698,145473,,28.83,2025-05-20,29.61,2026-05-19,0.78,2.71
3699,145474,INF582M01EL2,28.83,2025-05-20,29.61,2026-05-19,0.78,2.71
3700,152000,INF397L01JM4,26.4852,2025-05-20,27.2035,2026-05-19,0.7183,2.71
3701,152001,,28.2202,2025-05-20,28.9855,2026-05-19,0.7653,2.71
3702,152219,,12.16,2025-05-20,12.49,2026-05-19,0.33,2.71
3703,152220,,12.16,2025-05-20,12.49,2026-05-19,0.33,2.71
3704,153977,,10.0043,2025-11-14,10.2751,2026-05-19,0.2708,2.71
3705,153980,INF0S5R01117,10.0043,2025-11-14,10.2751,2026-05-19,0.2708,2.71
3706,100356,,384.53,2025-05-20,394.91,2026-05-19,10.38,2.7
3707,144403,,15.5154,2025-05-20,15.9346,2026-05-19,0.4192,2.7
3708,144484,,18.1282,2025-05-20,18.6168,2026-05-19,0.4886,2.7
3709,144485,INF789F1A728,18.1282,2025-05-20,18.6168,2026-05-19,0.4886,2.7
3710,144486,INF789F1A785,18.1283,2025-05-20,18.6169,2026-05-19,0.4886,2.7
3711,147898,INF846K01V24,13.2701,2025-05-20,13.6282,2026-05-18,0.3581,2.7
3712,111712,,33.8662,2025-05-20,34.7756,2026-05-19,0.9094,2.69
3713,111713,INF761K01496,18.0715,2025-05-20,18.5568,2026-05-19,0.4853,2.69
3714,111714,INF761K01447,16.4398,2025-05-20,16.8814,2026-05-19,0.4416,2.69
3715,111716,INF761K01470,17.4357,2025-05-20,17.9039,2026-05-19,0.4682,2.69
3716,144487,INF789F1A827,18.1282,2025-05-20,18.6167,2026-05-19,0.4885,2.69
3717,148620,,61.6452,2025-05-20,63.3019,2026-05-19,1.6567,2.69
3718,153924,,10.0121,2025-11-17,10.2813,2026-05-18,0.2692,2.69
3719,153925,INF846KA1325,10.0121,2025-11-17,10.2813,2026-05-18,0.2692,2.69
3720,118747,,40.2521,2025-05-20,41.3305,2026-05-19,1.0784,2.68
3721,118750,INF204K01A41,29.0812,2025-05-20,29.8603,2026-05-19,0.7791,2.68
3722,135804,,42.9752,2025-05-20,44.1269,2026-05-19,1.1517,2.68
3723,152596,,10.4409,2025-05-20,10.7209,2026-05-19,0.28,2.68
3724,152597,,10.4409,2025-05-20,10.7209,2026-05-19,0.28,2.68
3725,152599,INF277KA1BR0,10.4409,2025-05-20,10.7209,2026-05-19,0.28,2.68
3726,149945,INF754K01OI6,12.0675,2025-05-20,12.3892,2025-10-31,0.3217,2.67
3727,149950,,12.0671,2025-05-20,12.3889,2025-10-31,0.3218,2.67
3728,101161,,286.7165,2025-05-20,294.35,2026-05-19,7.6335,2.66
3729,101162,,286.7165,2025-05-20,294.35,2026-05-19,7.6335,2.66
3730,146574,INF209KB1I15,16.524,2025-05-20,16.962,2026-05-19,0.438,2.65
3731,147517,INF767K01QB8,1082.5904,2025-11-14,1111.2841,2026-05-19,28.6937,2.65
3732,147573,INF846K01R20,1160.584,2025-05-20,1191.3849,2026-05-19,30.8009,2.65
3733,103233,INF174K01195,57.15,2025-05-20,58.658,2026-05-19,1.508,2.64
3734,103234,,327.581,2025-05-20,336.224,2026-05-19,8.643,2.64
3735,119351,,182.6,2025-05-20,187.4,2026-05-19,4.8,2.63
3736,119352,INF761K01868,72.92,2025-05-20,74.84,2026-05-19,1.92,2.63
3737,146127,,37.23,2025-05-20,38.21,2026-05-19,0.98,2.63
3738,149052,INF846K010B2,1268.3299,2025-05-20,1301.6722,2026-05-19,33.3423,2.63
3739,150819,INF760K01KM3,15.59,2025-05-20,16.0,2026-05-19,0.41,2.63
3740,106653,INF205K01CF0,39.74,2025-05-20,40.78,2026-05-19,1.04,2.62
3741,151368,,16.4,2025-05-20,16.83,2026-05-19,0.43,2.62
3742,151369,INF846K018N0,16.39,2025-05-20,16.82,2026-05-19,0.43,2.62
3743,152860,INF205KA1981,9.16,2025-05-20,9.4,2026-05-19,0.24,2.62
3744,152863,,9.16,2025-05-20,9.4,2026-05-19,0.24,2.62
3745,102133,,159.9811,2025-05-20,164.161,2026-05-19,4.1799,2.61
3746,102134,INF109K01803,124.6454,2025-05-20,127.9021,2026-05-19,3.2567,2.61
3747,140442,INF174V01200,16.8656,2025-05-20,17.3064,2026-05-19,0.4408,2.61
3748,148450,,13.5277,2025-05-20,13.8806,2026-05-18,0.3529,2.61
3749,148451,INF754K01LN2,13.5277,2025-05-20,13.8806,2026-05-18,0.3529,2.61
3750,148452,,13.5277,2025-05-20,13.8806,2026-05-18,0.3529,2.61
3751,148453,INF754K01LQ5,13.5277,2025-05-20,13.8806,2026-05-18,0.3529,2.61
3752,148596,INF740KA1PR9,17.918,2025-05-20,18.386,2026-05-18,0.468,2.61
3753,100033,,869.43,2025-05-20,892.02,2026-05-19,22.59,2.6
3754,102433,INF204K01943,115.4696,2025-05-20,118.4753,2026-05-19,3.0057,2.6
3755,106654,,61.83,2025-05-20,63.44,2026-05-19,1.61,2.6
3756,119505,,50.032,2025-05-20,51.3338,2026-05-19,1.3018,2.6
3757,134495,INF789FB1KP2,13.1894,2025-05-20,13.5319,2026-05-19,0.3425,2.6
3758,134498,INF789FB1KD8,13.511,2025-05-20,13.8619,2026-05-19,0.3509,2.6
3759,134499,,18.2887,2025-05-20,18.7636,2026-05-19,0.4749,2.6
3760,134500,INF789FB1KB2,13.4137,2025-05-20,13.7623,2026-05-19,0.3486,2.6
3761,148416,,12.9917,2025-05-20,13.3294,2026-05-19,0.3377,2.6
3762,148418,INF769K01FW3,12.9927,2025-05-20,13.3306,2026-05-19,0.3379,2.6
3763,101764,,716.7,2025-05-20,735.167,2026-05-19,18.467,2.58
3764,101765,INF179K01418,33.374,2025-05-20,34.234,2026-05-19,0.86,2.58
3765,149947,INF754K01OE5,11.9938,2025-05-20,12.303,2025-10-31,0.3092,2.58
3766,149949,,11.9934,2025-05-20,12.3027,2025-10-31,0.3093,2.58
3767,103196,,125.1915,2025-05-20,128.4039,2026-05-19,3.2124,2.57
3768,134600,INF204KA1W44,13.3406,2025-05-20,13.6828,2026-05-19,0.3422,2.57
3769,145294,INF789F1ACQ9,1242.2422,2025-05-20,1274.1751,2026-05-19,31.9329,2.57
3770,148445,,1357.0558,2025-05-20,1391.9101,2026-05-19,34.8543,2.57
3771,153578,INF277KA1DX4,10.2739,2025-06-25,10.5376,2026-05-19,0.2637,2.57
3772,153580,,10.2739,2025-06-25,10.5376,2026-05-19,0.2637,2.57
3773,153582,,10.2739,2025-06-25,10.5376,2026-05-19,0.2637,2.57
3774,105822,INF767K01527,11.2644,2025-05-20,11.5529,2026-05-19,0.2885,2.56
3775,113070,,32.6045,2025-05-20,33.4401,2026-05-19,0.8356,2.56
3776,132848,INF179KA1D25,19.7378,2025-05-20,20.2435,2026-05-19,0.5057,2.56
3777,134593,,15.7985,2025-05-20,16.2036,2026-05-19,0.4051,2.56
3778,134596,INF204KA1W28,13.5339,2025-05-20,13.881,2026-05-19,0.3471,2.56
3779,134598,INF204KA1W69,13.3499,2025-05-20,13.6922,2026-05-19,0.3423,2.56
3780,134602,,15.7985,2025-05-20,16.2036,2026-05-19,0.4051,2.56
3781,135784,,47.099,2025-05-20,48.304,2026-05-19,1.205,2.56
3782,147185,INF00XX01150,20.6684,2025-05-20,21.1985,2026-05-19,0.5301,2.56
3783,148678,INF0GCD01115,1294.5342,2025-05-20,1327.6889,2026-02-10,33.1547,2.56
3784,151949,INF397L01265,21.5184,2025-05-20,22.0687,2026-05-19,0.5503,2.56
3785,151950,,27.3124,2025-05-20,28.0109,2026-05-19,0.6985,2.56
3786,151951,INF397L01299,20.3446,2025-05-20,20.8649,2026-05-19,0.5203,2.56
3787,153927,,10.0116,2025-11-17,10.2677,2026-05-18,0.2561,2.56
3788,148989,,18.02,2025-05-20,18.48,2026-05-19,0.46,2.55
3789,153078,,9.3312,2025-05-20,9.5695,2026-05-19,0.2383,2.55
3790,153081,,9.3313,2025-05-20,9.5695,2026-05-19,0.2382,2.55
3791,149341,,15.985,2025-05-20,16.3896,2026-05-19,0.4046,2.53
